,weeks,song_name,artist_name,url_avg,et_url_avg,display_url_avg,hashtag_avg,et_hashtag_avg,avg_followers,avg_friends,avg_listed,sum_trunc,sum_http,avg_tokens,avg_char,avg_senti,avg_emoji_count,tweets_count
1283,2.0,Intentions,,0.08264462809917356,0.0,0.08264462809917356,0.24793388429752067,0.24793388429752067,1525.702479338843,1165.3801652892562,10.867768595041323,8,30,20.578512396694215,124.61157024793388,-0.05313635913054805,0.11570247933884298,121
1284,12.0,GO,Kendrick Lamar,0.1875,0.0625,0.1875,0.0,0.0,1390.875,1217.0,2.75,3,4,23.375,134.75,-0.1973624937236309,0.125,16
1285,2.0,Pretty Savage,BLACKPINK,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,264.6666666666667,360.6666666666667,0.6666666666666666,1,1,19.0,110.33333333333333,0.18686666587988535,0.0,3
1286,8.0,Ghostbusters,,0.2127659574468085,0.02127659574468085,0.2127659574468085,0.8085106382978723,0.0,635.8297872340426,690.1702127659574,10.72340425531915,5,16,16.51063829787234,116.59574468085107,0.3235489378901238,1.2340425531914894,47
1287,8.0,September,BTS,0.05555555555555555,0.0,0.05555555555555555,1.5,0.1111111111111111,334.3888888888889,519.8888888888889,1.2777777777777777,1,1,20.555555555555557,140.0,0.340444453060627,1.7777777777777777,18
1288,12.0,Movie,Ariana Grande,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,0.0,304.0,586.0,1.0,0,2,18.0,124.66666666666667,-0.05103333294391632,0.3333333333333333,3
1289,7.0,Bet You Wanna,BTS,1.0,0.0,1.0,0.0,0.0,2536.0,3690.0,6.0,1,1,27.0,140.0,-0.8712999820709229,0.0,1
1290,6.0,Mad at Disney,,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,363.14285714285717,269.7142857142857,2.857142857142857,0,3,19.571428571428573,111.85714285714286,0.2076714283653668,0.7142857142857143,7
1291,6.0,Dior,BTS,0.0,0.0,0.0,1.88,0.0,5260.88,1160.2,18.56,0,8,17.84,120.04,0.5829279953241349,0.96,25
1292,3.0,Tyler Herro,,0.125,0.0,0.125,0.3333333333333333,0.0,1567.2916666666667,1123.0,18.416666666666668,2,11,22.458333333333332,117.54166666666667,0.18923750224833688,0.041666666666666664,24
1293,10.0,Christmas,Brett Eldredge,1.0,0.0,1.0,0.0,0.0,739.0,714.3333333333334,2.3333333333333335,0,3,17.0,111.0,0.0,0.0,3
1294,0.0,How You Like That,BTS,0.0375,0.0125,0.0375,0.0375,0.0125,2426.15,1112.8125,12.2125,3,3,24.75,142.3125,0.49954625144600867,0.025,80
1295,2.0,Better,Gunna,0.2,0.0,0.2,0.0,0.0,337.8,498.4,0.2,1,2,17.2,91.0,0.26365999281406405,0.4,5
1296,7.0,Run,Drake,0.13333333333333333,0.0,0.13333333333333333,0.2,0.0,982.1333333333333,579.8,5.8,2,2,21.0,113.26666666666667,-0.012193335096041362,0.8,15
1297,7.0,Toosie Slide,Drake,1.25,0.75,1.25,0.0,0.0,3444.25,2219.25,7.5,2,4,21.0,122.25,0.5835999846458435,0.0,4
1298,9.0,Intro,Bryson Tiller,1.0,0.0,1.0,0.0,0.0,12.0,271.0,0.0,0,1,17.0,126.0,0.0,1.0,1
1299,4.0,Stay,Megan Thee Stallion,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1282.3333333333333,836.6666666666666,3.6666666666666665,1,1,24.666666666666668,138.33333333333334,-0.6302666701376438,0.0,3
1300,9.0,GO,John Lennon,0.6,0.4,0.6,0.8,0.0,19913.6,2500.6,55.8,2,3,19.0,125.2,0.3141399919986725,0.4,5
1301,2.0,Savage Love,BTS,1.0,0.0,1.0,0.0,0.0,248.0,21.0,1.0,3,3,23.333333333333332,141.33333333333334,0.8001000285148621,2.6666666666666665,3
1302,1.0,Falling,Wallows,0.0,0.0,0.0,0.0,0.0,328.0,328.0,6.0,0,1,18.0,99.0,0.4464999884366989,0.5,2
1303,7.0,Ew,Travis Scott,0.7,0.0,0.7,3.0,0.0,3558.7,410.9,119.9,0,8,17.7,125.3,-0.04975999742746353,0.6,10
1304,10.0,Outta Time,,0.0,0.0,0.0,0.0,0.0,537.0,407.0,15.0,0,0,24.0,114.0,0.0,0.0,1
1305,4.0,Body,Future,0.75,0.25,0.75,2.75,1.75,941.25,1220.75,19.5,2,4,21.25,127.75,0.22477500140666962,0.5,4
1306,10.0,Movie,XXXTENTACION,0.0,0.0,0.0,0.0,0.0,76.0,361.0,0.0,0,0,9.0,63.0,0.3612000048160553,0.0,1
1307,7.0,Body,Lil Baby,0.0,0.0,0.0,0.0,0.0,640.3333333333334,404.6666666666667,0.6666666666666666,0,0,15.0,78.66666666666667,0.33886667092641193,1.3333333333333333,3
1308,1.0,GO,The Neighbourhood,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,1168.4285714285713,950.8571428571429,9.714285714285714,5,5,20.571428571428573,122.14285714285714,0.22481428512505122,0.14285714285714285,7
1309,4.0,Movie,CJ,0.3125,0.0625,0.3125,1.125,0.4375,1443.9375,874.6875,8.5,5,13,20.25,126.3125,0.5332750007510185,0.625,16
1310,7.0,Daylight,BTS,0.0,0.0,0.0,0.75,0.0,392.875,539.125,4.25,0,6,14.25,95.75,0.27970000356435776,0.0,8
1311,0.0,Ew,Kelly Clarkson,0.0,0.0,0.0,0.0,0.0,555.0,333.0,2.0,0,0,17.0,103.0,0.45879998803138733,0.0,1
1312,1.0,Ew,Elvis Presley,0.5,0.0,0.5,0.0,0.5,190.0,380.5,7.0,1,1,24.0,142.0,0.3858500123023987,0.0,2
1313,3.0,cardigan,NAV,0.0,0.0,0.0,0.0,0.0,100.0,249.0,1.0,0,0,16.0,88.0,0.0,0.0,1
1314,5.0,Whole Lotta Choppas,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,774.3333333333334,524.6666666666666,14.666666666666666,1,1,16.666666666666668,89.66666666666667,-0.003999998172124227,1.3333333333333333,3
1315,7.0,Better,Lil Baby,0.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0,0,22.0,124.0,0.44040000438690186,0.0,1
1316,9.0,Stay,Marshmello,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0,0,11.0,105.0,0.0,0.0,1
1317,8.0,GREECE,Drake,0.0,0.0,0.0,0.0,0.0,312.6666666666667,721.6666666666666,1.3333333333333333,0,0,11.666666666666666,56.0,-0.24086666107177734,0.0,3
1318,9.0,Body,Fleetwood Mac,0.0,0.0,0.0,0.0,0.0,685.0,616.0,2.0,0,0,14.0,71.0,0.0,0.0,1
1319,5.0,Run,Paul McCartney,0.75,0.25,0.75,0.0,0.5,742.5,681.75,6.25,1,3,20.0,105.75,0.4188250042498112,0.0,4
1320,10.0,Hello,Vedo,0.0,0.0,0.0,0.0,0.0,1268.0,826.0,20.0,0,0,15.0,78.0,0.45879998803138733,0.0,1
1321,3.0,Dior,Maluma,0.0,0.0,0.0,0.0,0.0,24.0,949.5,0.0,0,0,8.0,71.5,0.0,0.0,2
1322,11.0,Holly Jolly Christmas,,1.0,0.25,1.0,0.75,0.0,1042.75,1028.75,42.75,1,4,19.5,124.25,0.5286249816417694,0.0,4
1323,12.0,Lonely,BLACKPINK,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0,0,19.0,140.0,0.7781999707221985,0.0,1
1324,2.0,GO,Bryson Tiller,0.0,0.0,0.0,0.0,0.0,1106.75,945.5,3.0,0,0,13.0,66.0,0.09532500058412552,0.25,4
1325,13.0,Savage Love,,1.0,2.0,1.0,3.0,4.0,289.0,753.0,11.0,1,1,20.0,138.0,0.29600000381469727,0.0,1
1326,9.0,title track,Drake,0.0,0.0,0.0,0.0,0.0,290.0,199.0,2.0,0,0,20.0,97.0,0.847000002861023,0.0,1
1327,2.0,GO,Dean Martin,0.5,0.0,0.5,0.0,0.0,646.5,154.5,7.5,0,1,14.0,81.5,0.49905000627040863,1.0,2
1328,2.0,Bet You Wanna,BLACKPINK,0.0,0.0,0.0,0.0,0.0,255.25,406.5,1.0,0,1,20.75,131.0,0.0,0.0,4
1329,3.0,Better,Kelly Clarkson,0.0,0.0,0.0,0.0,0.0,327.0,1144.0,0.0,0,1,17.0,99.0,0.9506000280380249,0.0,1
1330,10.0,Jocelyn Flores,XXXTENTACION,0.0,0.0,0.0,0.0,0.0,326.6,313.2,0.0,0,5,11.0,83.0,0.0,0.0,5
1331,4.0,Movie,Drake,1.0,0.0,1.0,0.0,0.0,804.0,686.0,2.0,1,1,28.0,139.0,0.5092999935150146,0.0,1
1332,0.0,Christmas,CJ,0.25,0.0,0.25,0.0,0.0,539.75,539.75,1.5,0,2,19.0,114.25,0.16430000215768814,1.0,4
1333,6.0,E-GIRLS ARE RUINING MY LIFE!,CORPSE,0.5,0.0,0.5,0.5,0.0,498.5,428.0,3.0,0,1,26.5,140.5,-0.9336499869823456,0.0,2
1334,12.0,Monster Mash,Bobby Pickett,1.0,0.0,1.0,0.0,0.0,282.0,715.0,1.0,1,1,25.0,140.0,0.0,0.0,1
1335,10.0,Run,Pop Smoke,0.0,0.0,0.0,0.0,0.0,13.0,434.0,0.0,0,0,13.0,128.0,0.0,0.0,1
1336,11.0,My Dawg,21 Savage,1.0,0.0,1.0,1.0,0.0,61.0,963.0,0.0,0,1,22.0,144.0,-0.45879998803138733,0.0,1
1337,5.0,Stay,blackbear,2.0,2.0,2.0,0.0,0.0,3498.0,2222.0,7.0,1,1,20.0,119.0,0.5422999858856201,0.0,1
1338,8.0,E-GIRLS ARE RUINING MY LIFE!,CORPSE,0.0,0.0,0.0,0.0,0.0,146.0,143.0,1.0,0,0,12.0,58.0,-0.5753999948501587,0.0,1
1339,3.0,Intro,CORPSE,1.0,0.0,1.0,0.0,0.0,104.0,191.0,1.0,1,1,16.0,140.0,0.7095999717712402,0.0,1
1340,7.0,Better,Frank Sinatra,1.0,1.0,1.0,0.0,0.0,429.0,148.0,1.0,1,1,25.0,140.0,0.44040000438690186,0.0,1
1341,3.0,the 1,Lady Gaga,1.0,0.5,1.0,0.0,0.0,2755.0,591.0,27.5,2,2,26.0,140.0,0.5593999922275543,0.0,2
1342,12.0,GO,Nat King Cole,0.0,0.0,0.0,0.0,0.0,225.0,301.0,0.0,0,0,16.0,93.0,-0.8590999841690063,0.0,1
1343,13.0,Ew,Megan Thee Stallion,1.0,0.0,1.0,0.0,0.0,54.0,669.5,1.0,0,2,16.5,88.0,0.0,0.0,2
1344,12.0,Circles,Topic,0.0,0.0,0.0,0.0,0.0,103.0,369.0,1.0,0,0,22.0,140.0,0.0,0.0,1
1345,4.0,cardigan,CJ,1.0,0.0,1.0,0.0,0.0,892.0,922.0,6.0,1,1,21.0,140.0,0.27320000529289246,0.0,1
1346,5.0,Wonder,ZAYN,0.001597444089456869,0.0,0.001597444089456869,4.2507987220447285,0.0,704.0143769968051,677.9744408945687,8.466453674121405,1,568,21.80670926517572,139.95846645367413,0.8535575197337154,1.8130990415335464,626
1347,1.0,,Clairo,0.05902348578491965,0.01838689740420272,0.05902348578491965,0.031211372064276884,0.005253399258343634,1502.8570766378245,701.7801297898641,17.289400494437576,222,1445,12.116038318912237,71.20411001236094,0.23914867139802057,0.6634734239802225,6472
1348,3.0,GO,,0.18531159889366208,0.029194374154063438,0.18531159889366208,0.282039663390808,0.10236567998587653,25744.73158947802,1400.554887306538,69.67707879715176,17654,57213,19.250632613429058,110.77521332313306,0.2852009781302887,0.5357912081445301,169930
1349,1.0,WITHOUT YOU,,0.24870466321243523,0.05699481865284974,0.24870466321243523,0.23834196891191708,0.08290155440414508,1819.9119170984457,995.8031088082902,24.860103626943005,28,70,16.54922279792746,95.26424870466322,0.039875129812006194,0.5854922279792746,193
1350,1.0,Dior,,0.22888283378746593,0.010899182561307902,0.22888283378746593,0.19346049046321526,0.051771117166212535,1244.4768392370572,1010.8855585831062,11.67574931880109,66,113,18.356948228882835,114.53133514986376,0.21855340814801588,0.49318801089918257,367
1351,6.0,,Labrinth,0.18635170603674542,0.028871391076115485,0.18635170603674542,0.3359580052493438,0.05249343832020997,2507.1994750656168,895.6167979002624,29.46456692913386,19,194,12.884514435695538,83.81102362204724,0.1312656144848646,0.49081364829396323,381
1352,4.0,Ew,DDG,0.8,0.1,0.8,0.1,0.6,2263.8,277.6,27.6,5,8,19.5,110.6,0.0203000009059906,0.0,10
1353,3.0,Body,Wallows,0.0,0.0,0.0,0.5,0.0,243.0,493.75,2.25,0,3,15.25,111.5,0.7643750011920929,0.5,4
1354,0.0,Better,Lil Baby,0.0,0.0,0.0,0.0,0.0,889.4,837.8,6.2,0,0,16.2,84.8,0.5069000020623207,0.6,5
1355,9.0,Intro,BTS,0.22916666666666666,0.020833333333333332,0.22916666666666666,0.20833333333333334,0.16666666666666666,452.5416666666667,522.3958333333334,4.041666666666667,9,14,23.5625,134.16666666666666,0.34021249786019325,0.2708333333333333,48
1356,9.0,,Lil Baby,0.08021877848678213,0.012154360376785172,0.08021877848678213,0.07171072622303251,0.022333637192342753,3723.6039197812215,935.4170464904284,12.21315709510787,207,3594,15.136888483743544,83.9443938012762,0.030804131091330386,0.6498024916438773,6582
1357,9.0,,Mustard,0.16375711574952562,0.0222011385199241,0.16375711574952562,0.2,0.0857685009487666,3087.245351043643,1161.8660341555976,28.070588235294117,618,1477,13.615749525616698,86.39203036053131,0.1146262803666322,0.3476280834914611,5270
1358,5.0,Over Now,,0.7,0.1,0.7,0.7,0.4,8922.0,8163.6,54.25,4,15,17.4,103.85,0.0946749985218048,0.4,20
1359,7.0,GREECE,,0.27586206896551724,0.034482758620689655,0.27586206896551724,0.6206896551724138,0.20689655172413793,2556.4310344827586,2074.4137931034484,44.39655172413793,7,28,19.775862068965516,119.65517241379311,0.1322206898496069,0.6896551724137931,58
1360,8.0,Ew,Saweetie,0.18354430379746836,0.056962025316455694,0.18354430379746836,0.26582278481012656,0.12658227848101267,2793.5569620253164,863.3607594936709,10.69620253164557,9,45,15.677215189873417,99.36075949367088,0.16461708857324212,2.651898734177215,158
1361,10.0,Savage Love,BTS,0.07407407407407407,0.0,0.07407407407407407,0.35185185185185186,0.037037037037037035,4546.314814814815,688.7592592592592,9.518518518518519,3,13,22.77777777777778,136.57407407407408,0.6138425957825449,1.8518518518518519,54
1362,11.0,,Labrinth,0.3880597014925373,0.008955223880597015,0.3880597014925373,0.13432835820895522,0.11641791044776119,2752.4567164179102,919.5850746268657,22.128358208955223,31,174,17.579104477611942,103.64477611940299,0.10256835863883816,0.2656716417910448,335
1363,10.0,Ew,Labrinth,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,463.1666666666667,1013.2777777777778,2.4444444444444446,2,3,19.5,138.83333333333334,0.33018889278173447,15.0,18
1364,12.0,,Brett Eldredge,0.9,0.15,0.9,0.2,0.2,4853.85,1129.95,35.9,3,16,17.35,104.85,0.27567499727010725,0.3,20
1365,4.0,Spicy,Mustard,0.0,0.0,0.0,2.0,0.0,23.0,152.0,0.0,0,0,4.0,45.0,0.0,0.0,1
1366,5.0,Christmas,Harry Styles,0.0,0.0,0.0,0.0,0.0,421.3333333333333,408.0,3.6666666666666665,0,0,12.0,67.33333333333333,-0.09866666793823242,0.0,3
1367,5.0,September,Lady Gaga,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,924.8823529411765,1007.8823529411765,16.058823529411764,1,12,23.58823529411765,133.76470588235293,0.4726588305305032,0.0,17
1368,6.0,Wolves,,0.37333333333333335,0.05333333333333334,0.37333333333333335,0.21333333333333335,0.06666666666666667,2079.9066666666668,1706.5866666666666,29.586666666666666,20,36,17.14666666666667,111.01333333333334,0.23410666755090156,1.0533333333333332,75
1369,9.0,Ew,Lil Baby,0.5806451612903226,0.0967741935483871,0.5806451612903226,1.5483870967741935,0.4838709677419355,4573.741935483871,1443.9354838709678,38.483870967741936,3,21,18.06451612903226,111.80645161290323,0.04586774206930591,0.12903225806451613,31
1370,11.0,Sunflower,Harry Styles,0.0,0.0,0.0,0.0,0.0,1300.75,1272.25,25.333333333333332,0,8,19.0,110.16666666666667,0.2966333329677582,0.8333333333333334,12
1371,8.0,GO,Fleetwood Mac,0.17647058823529413,0.029411764705882353,0.17647058823529413,0.029411764705882353,0.058823529411764705,1758.5294117647059,1436.735294117647,23.88235294117647,4,6,19.176470588235293,102.88235294117646,0.1833264683099354,0.029411764705882353,34
1372,0.0,Better,Drake,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,1183.111111111111,1128.3333333333333,4.222222222222222,2,2,17.61111111111111,97.05555555555556,0.3745666644018557,1.2777777777777777,18
1373,10.0,120,Drake,0.0,0.0,0.0,0.0,0.0,6.0,76.0,0.0,0,0,11.0,140.0,0.0,0.0,1
1374,10.0,Ew,Mariah Carey,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1119.7777777777778,1958.0,11.88888888888889,1,3,21.11111111111111,119.88888888888889,0.21125555038452148,0.3333333333333333,9
1375,10.0,GO,Maluma,0.20833333333333334,0.0,0.20833333333333334,0.0,0.7083333333333334,1777.0,502.25,58.916666666666664,3,7,16.416666666666668,95.45833333333333,0.11955000087618828,0.4583333333333333,24
1376,8.0,GO,Mariah Carey,0.12,0.04,0.12,0.12,0.12,1656.48,1814.92,6.48,2,16,20.6,113.56,0.21659599870443344,0.24,25
1377,4.0,Wonder,Travis Scott,0.0,0.0,0.0,0.0,0.0,1088.0,1179.8,6.6,0,0,25.0,139.8,0.4441800117492676,0.0,5
1378,8.0,Epidemic,,0.4666666666666667,0.0,0.4666666666666667,0.9333333333333333,0.0,10373.6,3814.5333333333333,47.86666666666667,4,7,20.733333333333334,129.2,-0.10616666475931803,0.06666666666666667,15
1379,5.0,GO,Kelly Clarkson,0.125,0.041666666666666664,0.125,0.3333333333333333,0.125,837.0,1040.4583333333333,12.041666666666666,1,2,21.666666666666668,135.29166666666666,0.5082333286603292,0.0,24
1380,4.0,Sunday Best,Surfaces,1.0,0.0,1.0,1.0,0.0,23.5,212.0,0.0,0,2,15.5,96.0,0.636900007724762,0.0,2
1381,7.0,Better,Clairo,0.0,0.0,0.0,0.0,0.0,2039.5,228.0,16.5,0,1,21.5,101.5,0.6184000074863434,0.0,2
1382,10.0,FRANCHISE,Travis Scott,1.0,0.0,1.0,0.0,0.0,531.6666666666666,1258.3333333333333,43.666666666666664,0,3,19.0,114.0,0.0,0.0,3
1383,6.0,Intro,Megan Thee Stallion,1.0,0.0,1.0,0.0,0.0,107.0,471.0,5.0,1,1,26.0,140.0,-0.5422999858856201,0.0,1
1384,11.0,Wonder,BLACKPINK,0.0,0.0,0.0,5.0,0.0,447.10526315789474,313.8421052631579,0.6842105263157895,0,1,17.105263157894736,128.6315789473684,0.6033789546866166,0.0,19
1385,8.0,the 1,CJ,0.5,0.0,0.5,0.0,0.0,1588.5,231.5,46.5,1,1,24.5,140.0,0.6241500079631805,0.0,2
1386,9.0,Hit Different,Ty Dolla $ign,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1040.3333333333333,939.6666666666666,13.0,0,1,20.333333333333332,117.0,0.5467333197593689,0.3333333333333333,3
1387,0.0,GO,Labrinth,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,268.5,631.0,1.3333333333333333,0,1,20.166666666666668,108.5,0.6066999981800715,0.3333333333333333,6
1388,5.0,Ew,XXXTENTACION,0.1875,0.0625,0.1875,2.125,0.625,39573.875,278.6875,21.0625,3,13,18.75,121.0,0.20575000112876296,1.25,16
1389,9.0,Robbery,,0.18181818181818182,0.0,0.18181818181818182,0.45454545454545453,0.0,810.0909090909091,714.0909090909091,24.636363636363637,2,4,15.636363636363637,90.72727272727273,0.359818175773729,0.36363636363636365,11
1390,9.0,The Code,,0.42105263157894735,0.05263157894736842,0.42105263157894735,0.42105263157894735,0.0,804.4736842105264,531.7894736842105,7.157894736842105,5,13,22.263157894736842,128.1578947368421,-0.10681579065950293,0.7894736842105263,19
1391,6.0,Movie,Harry Styles,0.0,0.0,0.0,0.0,0.0,802.6,833.2,9.8,0,0,25.0,140.0,0.0,0.0,5
1392,10.0,MODUS,Joji,1.0,0.0,1.0,0.0,0.0,614.0,755.0,24.0,1,1,25.0,140.0,-0.7350999712944031,0.0,1
1393,7.0,Plastic,CJ,0.0,0.0,0.0,0.0,0.0,944.0,825.0,1.0,0,0,24.0,140.0,0.20229999721050262,0.0,1
1394,8.0,BOOKER T,Chuck Berry,1.0,1.0,1.0,0.0,1.0,178.0,251.0,3.0,1,1,26.0,144.0,-0.4018999934196472,0.0,1
1395,7.0,Stay,Wallows,0.0,0.0,0.0,0.0,0.0,672.0,737.0,34.0,0,0,14.0,77.0,0.7717000246047974,1.0,1
1396,2.0,Ew,Sam Smith,0.6,0.0,0.6,0.7,1.4,5190.5,1684.7,72.6,2,6,17.3,102.1,-0.043560001999139786,0.0,10
1397,1.0,The Christmas Song,Justin Bieber,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,851.3333333333334,314.3333333333333,7.333333333333333,0,3,16.666666666666668,109.66666666666667,0.0,1.3333333333333333,3
1398,1.0,Movie,SZA,0.5,0.0,0.5,0.0,0.0,485.5,628.0,8.0,1,1,22.0,113.0,0.4635000079870224,0.0,2
1399,8.0,Run,Bryson Tiller,1.0,0.0,1.0,5.0,0.0,5066.0,1517.0,5.0,0,1,17.0,140.0,0.0,3.0,1
1400,5.0,ROCKSTAR,Roddy Ricch,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,3.8333333333333335,1381.5,197.5,16.166666666666668,4,4,19.0,120.0,0.2961333245038986,0.3333333333333333,6
1401,8.0,Movie,Juice WRLD,0.0,0.0,0.0,0.0,0.0,119.0,567.3333333333334,1.0,0,2,22.0,120.0,0.5144666830698649,1.3333333333333333,3
1402,3.0,Holy,Harry Styles,0.5,0.0,0.5,0.0,0.5,350.0,933.0,5.5,1,1,17.5,108.5,0.625900000333786,0.0,2
1403,10.0,Hawái,BTS,0.5,0.0,0.5,0.0,0.0,275.0,312.0,10.0,1,2,24.5,144.0,-0.3430999889969826,0.0,2
1404,10.0,My Dawg,CJ,0.0,0.0,0.0,0.0,0.0,1630.0,961.0,9.0,0,0,25.0,140.0,-0.5848000049591064,0.0,1
1405,6.0,Electric Love,BØRNS,0.0,0.0,0.0,0.0,0.0,2298.0,2685.0,22.0,0,0,24.0,126.0,0.20229999721050262,0.0,1
1406,5.0,Prisoner,Mariah Carey,0.0,0.0,0.0,0.0,0.0,782.5,661.5,1.5,0,1,19.5,128.0,-0.39614999294281006,0.0,2
1407,5.0,HOLIDAY,BLACKPINK,0.5,0.0,0.5,0.0,0.0,358.0,1124.5,1.5,1,1,20.0,140.0,0.5697000026702881,0.0,2
1408,10.0,POPSTAR,Drake,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,400.6666666666667,922.3333333333334,1.6666666666666667,1,1,21.0,142.66666666666666,0.2809999982515971,0.0,3
1409,11.0,Flex,Topic,0.0,0.0,0.0,0.0,0.0,1110.0,2021.0,80.0,0,1,21.0,144.0,0.0,0.0,1
1410,10.0,Movie,Ty Dolla $ign,0.0,0.0,0.0,0.0,0.0,2119.0,313.0,14.0,0,0,21.0,102.0,0.42149999737739563,0.0,1
1411,9.0,Prospect,BTS,0.0,0.0,0.0,0.0,0.0,4367.75,218.25,30.25,0,0,24.0,116.0,0.8687000274658203,0.0,4
1412,7.0,forget me too,CJ,0.0,0.0,0.0,0.0,0.0,1693.0,1021.0,14.0,0,1,27.0,140.0,-0.22630000114440918,0.0,1
1413,3.0,Stay,YoungBoy Never Broke Again,2.0,2.0,2.0,0.0,0.0,3504.0,2221.0,7.0,1,1,23.0,135.0,0.7032999992370605,0.0,1
1414,4.0,Wonder,Ariana Grande,1.0,1.0,1.0,0.0,0.0,150.0,163.0,2.0,1,1,29.0,139.0,0.0,0.0,1
1415,11.0,Rich Nigga Shit,21 Savage,1.0,0.0,1.0,0.0,0.0,3365.5,935.5,36.5,0,2,20.0,104.0,-0.45879998803138733,0.0,2
1416,11.0,120,Miley Cyrus,0.0,0.0,0.0,0.0,0.0,1888.0,1070.0,37.0,0,1,20.0,140.0,0.0,1.0,1
1417,8.0,Body,Kendrick Lamar,0.0,0.0,0.0,0.0,0.0,199.0,199.0,0.0,0,0,22.0,99.0,0.23229999840259552,0.0,1
1418,5.0,Hello,CORPSE,0.0,0.0,0.0,0.0,0.0,26.0,74.0,0.0,0,0,20.0,105.0,-0.5719000101089478,2.0,1
1419,1.0,Holy,Travis Scott,0.0,0.0,0.0,0.0,0.0,498.5,550.5,2.5,0,0,23.0,132.5,0.004200011491775513,0.0,2
1420,3.0,Run,Roddy Ricch,0.0,0.0,0.0,0.0,0.0,815.0,516.0,1.0,0,0,24.0,140.0,0.0,2.0,1
1421,2.0,Lonely,Drake,0.0,0.0,0.0,0.0,0.0,593.0,1349.0,14.0,0,0,27.0,142.0,-0.31470000743865967,0.0,1
1422,11.0,Wonder,DDG,1.0,0.0,1.0,2.0,0.0,906.0,541.0,0.0,0,1,18.0,140.0,0.0,1.0,1
1423,8.0,Your Man,SZA,0.0,0.0,0.0,1.0,0.0,268.0,292.0,4.0,0,0,24.0,99.0,0.45879998803138733,1.0,1
1424,2.0,lovely,Tate McRae,0.0,0.0,0.0,0.0,0.0,415.0,1270.0,4.0,0,0,20.0,111.0,-0.29600000381469727,0.0,1
1425,8.0,Holy,CORPSE,1.0,0.0,1.0,0.0,0.0,13.0,42.0,1.0,1,1,22.0,140.0,0.5371000170707703,0.0,1
1426,5.0,Lovesick Girls,CJ,0.11904761904761904,0.011904761904761904,0.11904761904761904,0.10714285714285714,0.08333333333333333,606.1190476190476,657.9880952380952,5.5476190476190474,5,83,17.178571428571427,106.92857142857143,0.6556416529984701,0.2261904761904762,84
1427,5.0,Ew,Dua Lipa,0.06756756756756757,0.013513513513513514,0.06756756756756757,0.32432432432432434,0.05405405405405406,2166.2432432432433,757.9054054054054,13.972972972972974,2,50,20.35135135135135,111.66216216216216,-0.025832433152843167,0.6216216216216216,74
1428,1.0,Intro,,0.18939646548849617,0.05801933977992664,0.18939646548849617,0.3711237079026342,0.10436812270756919,8074.298432810937,889.1763921307103,26.046682227409136,371,862,20.64054684894965,125.61720573524508,0.2529146361491441,0.5615205068356118,2999
1429,1.0,,King Von,0.10989010989010989,0.013186813186813187,0.10989010989010989,0.035164835164835165,0.05274725274725275,9494.670329670329,1052.5846153846153,34.94725274725275,18,200,14.586813186813187,78.36263736263736,0.016494945146061563,0.41098901098901097,455
1430,5.0,Ew,BLACKPINK,0.24472658202539238,0.0011996401079676098,0.24472658202539238,0.918924322703189,0.01849445166450065,1076.9242727181845,557.0428871338598,4.692842147355793,241,8731,21.475657302809157,133.60476856942918,0.25818981532832874,0.43501949415175445,20006
1431,6.0,,Paul McCartney,0.3172496984318456,0.04945717732207479,0.3172496984318456,0.2617611580217129,0.08443908323281062,18780.741857659832,1631.5802171290711,54.39806996381182,73,501,16.24487334137515,100.85886610373944,0.16663136212795576,0.09891435464414958,829
1432,6.0,,Maluma,0.17553191489361702,0.026595744680851064,0.17553191489361702,0.7668439716312057,0.13120567375886524,13567.850177304965,864.8377659574468,35.037234042553195,63,507,14.27482269503546,91.56737588652483,0.11330700314980238,0.5088652482269503,1128
1433,4.0,Smile,,0.2619047619047619,0.017431972789115645,0.2619047619047619,0.2059948979591837,0.06483843537414966,4108.886267006803,1250.3463010204082,12.38562925170068,243,2353,19.345875850340136,120.45025510204081,0.41611922004689356,2.3144132653061225,4704
